player_id,stagione,nome,ruolo,ruolo_mantra,squadra,quotazione_attuale,quotazione_iniziale,diff_quotazione,fvm,ceduto,indice_finale,rank_ruolo,totale_ruolo,rank_generale,totale_generale,performance_score,reliability_score,forma_attuale_score,titolarita_score,presenze_pesate,fantamedia,media_voto,presenze_totali,presenza_pct,presenze_medie,gol_stagione,assist_stagione,gs_stagione,rigori_parati,varianza_voto,varianza_gol,ammonizioni,espulsioni,titolarita,is_titolare,infortunato,desc_infortunio,squalificato,rigorista_pos,punizioni_pos,updated_at
7312,2026-27,Arizala,D,Ds;E,UDINESE,4,4,0,8,False,28.45,132.0,201.0,370.0,560.0,34.6,25.16,0.0,4.61,1.75,5.8,5.8,5,13.2,5.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,panchina,False,True,"lesione muscolare al bicipite femorale, rientro dalla prima metà di ottobre",False,,,2026-09-09T13:29:56.628602+00:00
6890,2026-27,Moreno M.,D,Dc,VENEZIA,4,5,-1,6,False,24.34,144.0,201.0,399.0,560.0,33.18,21.18,0.0,1.97,0.75,5.67,5.67,3,7.9,3.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6821,2026-27,Hainaut,D,Dd;E,VENEZIA,4,3,1,12,False,36.08,105.0,201.0,288.0,560.0,31.0,27.88,13.57,15.13,5.75,6.02,5.84,25,32.9,12.5,1.0,0.0,0.0,0.0,0.39,0.08,1.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4375,2026-27,Terzic,D,Ds;E,FROSINONE,4,4,0,8,False,35.55,108.0,201.0,293.0,560.0,44.93,32.31,13.57,6.84,2.6,6.13,6.0,26,22.8,8.7,0.3,0.7,0.0,0.0,0.08,0.045,1.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7563,2026-27,Favasuli,D,Dd;Ds;E,NAPOLI,4,4,0,11,False,10.02,176.0,201.0,506.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
256,2026-27,Juan Jesus,D,Ds;Dc,VENEZIA,4,4,0,10,False,,,,,,,,,,,5.83,5.86,85,44.7,17.0,0.6,0.2,0.0,0.0,0.342,0.079,4.0,0.2,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6047,2026-27,Ehizibue,D,Dd;E,GENOA,4,4,0,10,False,,,,,,,,,,,5.88,5.84,98,64.5,24.5,1.0,0.5,0.0,0.0,0.2,0.097,5.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5498,2026-27,Casale,D,Dc,BOLOGNA,3,3,0,5,False,27.82,135.0,201.0,375.0,560.0,15.05,36.64,0.0,45.39,17.25,5.75,5.81,107,56.3,21.4,0.2,0.6,0.0,0.0,0.271,0.026,4.2,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7326,2026-27,Helland,D,Dd;Dc,BOLOGNA,3,2,1,12,False,29.82,128.0,201.0,356.0,560.0,23.18,17.72,28.68,5.53,2.1,5.5,5.62,8,10.5,4.0,0.0,0.0,0.0,0.0,0.196,0.0,1.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7125,2026-27,Idrissi R.,D,Ds;E,CAGLIARI,3,3,0,3,False,25.05,138.0,201.0,390.0,560.0,28.15,26.99,0.0,15.66,5.95,6.09,5.82,17,44.7,17.0,2.0,0.0,0.0,0.0,0.279,0.11,3.0,0.0,panchina,False,True,"rottura del legamento crociato, rientro da fine ottobre",False,,,2026-09-09T13:29:56.628602+00:00
4378,2026-27,Ranieri L.,D,Ds;Dc,FIORENTINA,3,3,0,10,False,51.72,59.0,201.0,161.0,560.0,41.25,69.96,4.65,73.61,27.97,5.84,5.86,128,56.1,21.3,0.8,0.5,0.0,0.0,0.279,0.117,6.3,0.2,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7175,2026-27,Joao Mario,D,Dd;E,FIORENTINA,3,3,0,12,False,32.16,117.0,201.0,335.0,560.0,26.23,23.74,4.65,12.89,4.9,5.93,5.73,15,19.7,7.5,0.5,0.5,0.0,0.0,0.352,0.071,1.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7540,2026-27,Akpoguma,D,Dc,FROSINONE,3,3,0,6,False,5.58,189.0,201.0,531.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5273,2026-27,Estupinan,D,Ds;E,MILAN,3,3,0,13,False,30.91,122.0,201.0,347.0,560.0,19.73,19.74,20.54,12.89,4.9,5.73,5.67,15,19.7,7.5,0.5,0.5,0.0,0.0,0.381,0.071,2.0,0.5,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6659,2026-27,Lucchesi,D,Dc,MONZA,3,4,-1,11,False,10.33,175.0,201.0,505.0,560.0,0.0,0.0,3.88,0.0,0.0,4.75,5.25,2,5.3,2.0,0.0,0.0,0.0,0.0,0.125,0.0,2.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7238,2026-27,Kouadio,D,Dd;Dc,MONZA,3,3,0,14,False,37.84,101.0,201.0,268.0,560.0,40.28,26.31,13.57,1.84,0.7,5.75,5.88,4,5.3,2.0,0.0,0.0,0.0,0.0,0.062,0.0,0.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4925,2026-27,Carboni A.,D,Ds;Dc,MONZA,3,3,0,9,False,28.1,134.0,201.0,374.0,560.0,14.63,30.0,7.75,35.0,13.3,5.65,5.69,80,42.1,16.0,0.2,0.4,0.0,0.0,0.243,0.026,2.4,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7235,2026-27,Troilo,D,Dc,PARMA,3,3,0,14,False,35.04,112.0,201.0,302.0,560.0,23.88,25.61,7.75,19.34,7.35,5.67,5.76,23,30.3,11.5,0.5,0.0,0.0,0.0,0.656,0.043,3.0,1.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7255,2026-27,Britschgi,D,Dd;Ds;E,PARMA,3,3,0,10,False,31.88,119.0,201.0,340.0,560.0,20.8,28.27,20.54,25.79,9.8,5.71,5.76,29,38.2,14.5,0.0,1.0,0.0,0.0,0.315,0.0,2.5,0.5,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6985,2026-27,Candè,D,Ds;Dc,SASSUOLO,3,3,0,7,False,24.98,139.0,201.0,391.0,560.0,21.43,24.73,0.0,18.55,7.05,5.74,5.74,25,32.9,12.5,0.5,0.0,0.0,0.0,0.336,0.04,3.0,0.0,panchina,False,True,"rottura legamento crociato anteriore ginocchio destro, tentativo rientro da metà settembre",False,,,2026-09-09T13:29:56.628602+00:00
6925,2026-27,Palma,D,Dc,UDINESE,3,2,1,11,False,28.66,131.0,201.0,367.0,560.0,25.25,17.61,37.98,3.68,1.4,5.7,5.7,5,6.6,2.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,panchina,False,True,"problema muscolare adduttore coscia destra, rientro da metà settembre",False,,,2026-09-09T13:29:56.628602+00:00
5994,2026-27,Ebosse,D,Ds;Dc,UDINESE,3,2,1,5,False,23.01,147.0,201.0,409.0,560.0,16.25,22.28,13.57,20.47,7.78,5.62,5.69,34,22.4,8.5,0.0,0.2,0.0,0.0,0.227,0.0,1.8,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7538,2026-27,Halhal,D,Dc,VENEZIA,3,4,-1,10,False,9.8,177.0,201.0,508.0,560.0,0.0,0.0,4.65,0.0,0.0,3.0,5.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6892,2026-27,Schingtienne,D,Dc,VENEZIA,3,3,0,10,False,27.59,136.0,201.0,378.0,560.0,24.25,21.12,7.75,9.87,3.75,5.59,5.68,17,22.4,8.5,0.0,0.0,0.0,0.0,0.342,0.0,1.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6673,2026-27,Sverko,D,Ds;Dc,VENEZIA,3,3,0,7,False,24.52,142.0,201.0,395.0,560.0,26.75,22.13,0.0,9.21,3.5,5.86,5.75,14,36.8,14.0,1.0,0.0,0.0,0.0,0.26,0.071,3.0,0.0,panchina,False,True,"problema all'anca, rientro fine ottobre",False,,,2026-09-09T13:29:56.628602+00:00
7478,2026-27,Franjic,D,B;Ds;E,VENEZIA,3,2,1,7,False,7.31,186.0,201.0,523.0,560.0,0.0,0.0,13.57,0.0,0.0,5.75,5.75,2,5.3,2.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,panchina,False,True,"problema alla spalla, out contro Fiorentina",False,,,2026-09-09T13:29:56.628602+00:00
7154,2026-27,Odenthal,D,Dc,SASSUOLO,3,1,2,8,False,11.36,174.0,201.0,502.0,560.0,0.0,0.0,47.29,0.0,0.0,10.0,7.0,1,2.6,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7605,2026-27,Tchato,D,Dd;E,FROSINONE,3,3,0,8,False,7.57,182.0,201.0,518.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6601,2026-27,Kambwala,D,Dd;Dc,COMO,3,3,0,8,False,7.57,183.0,201.0,519.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5742,2026-27,Drameh,D,Dd;Ds;E,GENOA,3,3,0,10,False,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7483,2026-27,Alhassane,D,Ds;E,BOLOGNA,2,2,0,6,False,7.37,185.0,201.0,521.0,560.0,0.0,0.0,20.54,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6896,2026-27,Van Der Brempt,D,Dd;E,SASSUOLO,2,2,0,11,False,38.4,98.0,201.0,258.0,560.0,45.48,43.24,0.0,24.74,9.4,5.94,5.95,32,42.1,16.0,0.0,1.0,0.0,0.0,0.232,0.0,2.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6977,2026-27,Otoa,D,Dc,GENOA,2,2,0,5,False,18.7,156.0,201.0,436.0,560.0,15.4,15.91,3.49,11.18,4.25,5.14,5.43,14,12.3,4.7,0.0,0.0,0.0,0.0,0.456,0.0,0.7,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7413,2026-27,Puczka,D,Ds;E,GENOA,2,2,0,3,False,3.74,192.0,201.0,538.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
791,2026-27,Sabelli,D,Dd;Ds;E,GENOA,2,2,0,5,False,35.09,110.0,201.0,300.0,560.0,26.33,47.7,0.0,49.5,18.81,5.81,5.86,81,53.3,20.2,0.0,0.8,0.0,0.0,0.15,0.0,2.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2263,2026-27,Lazzari,D,Dd;E,LAZIO,2,2,0,5,False,40.65,92.0,201.0,242.0,560.0,34.35,56.79,0.0,56.66,21.53,5.93,5.91,116,61.1,23.2,0.6,1.2,0.0,0.0,0.245,0.075,4.0,0.2,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2728,2026-27,Pellegrini Lu.,D,Ds;E,LAZIO,2,2,0,7,False,46.85,68.0,201.0,198.0,560.0,49.05,59.45,0.0,48.08,18.27,5.91,5.96,80,42.1,16.0,0.4,0.8,0.0,0.0,0.235,0.054,5.2,0.2,,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6883,2026-27,Jean,D,Dc,LECCE,2,2,0,4,False,24.76,140.0,201.0,393.0,560.0,25.3,26.27,0.0,16.45,6.25,5.74,5.76,23,30.3,11.5,0.0,0.0,0.0,0.0,0.179,0.0,0.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7182,2026-27,Ndaba,D,Ds;E,LECCE,2,1,1,5,False,19.69,153.0,201.0,429.0,560.0,18.4,16.57,7.75,8.29,3.15,5.5,5.5,11,14.5,5.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7525,2026-27,Diawara S.,D,Ds;Dc,MILAN,2,2,0,4,False,4.53,191.0,201.0,534.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7476,2026-27,Bakoune,D,Dd;E,MONZA,2,1,1,4,False,6.18,187.0,201.0,528.0,560.0,0.0,0.0,20.54,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6638,2026-27,Marin R.,D,Dc,NAPOLI,2,2,0,8,False,30.7,124.0,201.0,351.0,560.0,40.7,26.78,3.88,1.97,0.75,5.6,5.7,5,6.6,2.5,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7202,2026-27,Ndiaye,D,Dc,PARMA,2,1,1,8,False,24.41,143.0,201.0,397.0,560.0,20.08,17.88,20.54,10.13,3.85,5.42,5.62,12,15.8,6.0,0.0,0.0,0.0,0.0,0.506,0.0,1.5,0.5,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
252,2026-27,Biraghi,D,B;Ds;E,TORINO,2,2,0,5,False,33.87,115.0,201.0,311.0,560.0,21.9,47.15,0.0,56.58,21.5,6.11,5.93,129,67.9,25.8,1.8,2.0,0.0,0.0,0.358,0.154,2.6,0.2,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6021,2026-27,Abankwah,D,Dd;Dc,UDINESE,2,1,1,10,False,36.63,104.0,201.0,281.0,560.0,43.45,27.58,39.15,1.63,0.62,6.1,6.3,5,4.4,1.7,0.0,0.0,0.0,0.0,0.075,0.0,0.7,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6681,2026-27,Sagrado,D,Dd;E,VENEZIA,2,2,0,4,False,21.85,151.0,201.0,419.0,560.0,30.2,20.18,0.0,1.97,0.75,5.33,5.5,3,7.9,3.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7548,2026-27,Aurelio,D,Ds;E,CAGLIARI,2,2,0,5,False,5.43,190.0,201.0,532.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6537,2026-27,Goglichidze,D,Dd;Dc,MONZA,2,2,0,5,False,,,,,,,,,,,5.69,5.76,39,51.3,19.5,0.0,0.5,0.0,0.0,0.485,0.0,2.5,0.5,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7573,2026-27,Cinquegrano,D,Dd;E,SASSUOLO,2,1,1,4,False,5.62,188.0,201.0,530.0,560.0,0.0,0.0,13.57,0.0,0.0,5.75,5.75,2,5.3,2.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5812,2026-27,Terracciano F.,D,B;Dd;Ds,MILAN,2,2,0,4,False,34.44,113.0,201.0,306.0,560.0,27.0,46.77,0.0,50.95,19.36,5.87,5.89,74,48.7,18.5,0.5,0.5,0.0,0.0,0.331,0.053,2.8,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7599,2026-27,Lulli,D,E,ROMA,2,1,1,10,False,7.39,184.0,201.0,520.0,560.0,0.0,0.0,43.8,0.0,0.0,6.5,6.5,2,5.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7615,2026-27,Drobnic,D,Dc,PARMA,2,1,1,1,False,3.39,193.0,201.0,541.0,560.0,0.0,0.0,11.24,0.0,0.0,5.5,5.5,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
487,2026-27,De Silvestri,D,Dd;E,BOLOGNA,1,1,0,4,False,45.34,73.0,201.0,206.0,560.0,54.43,56.61,0.0,36.68,13.94,6.16,5.98,82,43.2,16.4,1.4,0.4,0.0,0.0,0.29,0.146,2.2,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
418,2026-27,Goldaniga,D,Dc,COMO,1,1,0,1,False,22.31,148.0,201.0,414.0,560.0,17.75,28.54,0.0,28.89,10.98,5.64,5.75,54,47.4,18.0,0.3,0.0,0.0,0.0,0.29,0.032,5.3,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5424,2026-27,Amey,D,Dc,FROSINONE,1,1,0,1,False,23.56,146.0,201.0,406.0,560.0,39.43,24.53,0.0,0.21,0.08,6.5,6.5,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
294,2026-27,Rugani,D,Dc,JUVENTUS,1,1,0,3,False,29.93,127.0,201.0,354.0,560.0,35.58,32.88,0.0,19.47,7.4,6.04,5.96,41,27.0,10.2,0.5,0.0,0.0,0.0,0.23,0.071,1.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6039,2026-27,Cabal,D,B;Ds;E,JUVENTUS,1,1,0,4,False,41.06,91.0,201.0,239.0,560.0,52.55,47.25,0.0,25.08,9.53,5.94,5.93,43,28.3,10.8,0.5,0.0,0.0,0.0,0.233,0.062,2.8,0.0,panchina,False,True,"lesione di basso grado del muscolo semimembranoso della coscia sinistra, rientro dalla seconda metà di settembre",False,,,2026-09-09T13:29:56.628602+00:00
327,2026-27,Patric,D,Dd;Dc,LAZIO,1,1,0,1,False,30.68,125.0,201.0,352.0,560.0,31.05,40.36,0.0,34.26,13.02,5.97,5.92,75,39.5,15.0,0.8,0.2,0.0,0.0,0.338,0.077,2.6,0.2,,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5399,2026-27,Antov,D,Dc,MONZA,1,1,0,2,False,19.04,154.0,201.0,432.0,560.0,28.08,18.14,0.0,1.89,0.72,5.25,5.42,6,15.8,6.0,0.0,0.0,0.0,0.0,0.642,0.0,2.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6809,2026-27,Marianucci,D,Dc,NAPOLI,1,1,0,3,False,23.66,145.0,201.0,405.0,560.0,23.5,25.81,0.0,18.68,7.1,5.73,5.77,24,31.6,12.0,0.0,0.5,0.0,0.0,0.26,0.0,1.0,0.5,panchina,False,True,"lesione di alto grado del collaterale mediale del ginocchio sinistro, ipotesi rientro da ottobre",False,,,2026-09-09T13:29:56.628602+00:00
5481,2026-27,Mazzocchi,D,Dd;Ds;E,VENEZIA,1,1,0,10,False,32.13,118.0,201.0,336.0,560.0,27.08,42.77,0.0,43.29,16.45,5.94,5.88,103,54.2,20.6,0.4,1.6,0.0,0.0,0.305,0.053,2.4,0.4,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6149,2026-27,Carboni F.,D,Ds;E,PARMA,1,1,0,3,False,29.17,130.0,201.0,362.0,560.0,43.08,30.66,0.0,5.76,2.19,5.89,6.0,9,7.9,3.0,0.0,0.0,0.0,0.0,0.125,0.0,0.7,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7260,2026-27,Ziolkowski,D,Dc,MONZA,1,1,0,8,False,28.31,133.0,201.0,372.0,560.0,41.28,30.37,0.0,8.29,3.15,5.78,5.94,9,23.7,9.0,0.0,0.0,0.0,0.0,0.278,0.0,3.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7156,2026-27,Pieragnolo,D,Ds;E,SASSUOLO,1,1,0,1,False,2.49,200.0,201.0,551.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,True,"lesione legamento crociato anteriore gamba destra, ipotesi rientro da ottobre",False,,,2026-09-09T13:29:56.628602+00:00
7454,2026-27,Gomes,D,Ds;Dc,VENEZIA,1,1,0,1,False,2.49,196.0,201.0,547.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7553,2026-27,Omar Fayed,D,Dc,FROSINONE,1,1,0,1,False,2.49,197.0,201.0,548.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7604,2026-27,Maye,D,Ds;Dc,MONZA,1,1,0,1,False,2.49,199.0,201.0,550.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6826,2026-27,Dembelè A.,D,Dd;E,LECCE,1,1,0,2,False,,,,,,,,,,,5.8,5.6,10,13.2,5.0,0.5,0.0,0.0,0.0,0.711,0.1,0.0,0.5,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6875,2026-27,Paz N.,C,T;A,COMO,29,30,-1,245,False,70.42,13.0,191.0,30.0,560.0,63.97,72.13,15.31,54.61,20.75,7.21,6.36,71,62.3,23.7,6.0,4.0,0.0,0.0,0.487,0.25,3.7,0.0,titolare,True,False,,False,,1.0,2026-09-09T13:29:56.628602+00:00
2194,2026-27,Calhanoglu,C,M;C,INTER,28,27,1,243,False,77.2,2.0,191.0,5.0,560.0,65.0,83.74,48.98,72.89,27.7,7.29,6.41,150,65.8,25.0,6.5,5.0,0.0,0.0,0.445,0.252,5.3,0.0,titolare,True,False,,False,1.0,1.0,2026-09-09T13:29:56.628602+00:00
4777,2026-27,McTominay,C,C;T,NAPOLI,27,28,-1,220,False,70.37,14.0,191.0,31.0,560.0,64.66,71.45,15.31,52.76,20.05,7.46,6.46,69,60.5,23.0,7.3,1.7,0.0,0.0,0.41,0.245,1.3,0.0,panchina,False,True,"lieve aritmia benigna, tentativo rientro da metà ottobre",False,,,2026-09-09T13:29:56.628602+00:00
2167,2026-27,Orsolini,C,W;A,BOLOGNA,25,26,-1,177,False,74.93,3.0,191.0,12.0,560.0,62.63,87.48,15.31,82.29,31.27,7.21,6.18,154,67.5,25.7,8.7,2.0,0.0,0.0,0.532,0.199,2.3,0.3,panchina,False,True,"risentimento ai flessori della coscia sinistra, rientro da fine settembre",False,1.0,1.0,2026-09-09T13:29:56.628602+00:00
2423,2026-27,Pulisic,C,T;A,MILAN,24,25,-1,150,False,71.1,12.0,191.0,27.0,560.0,62.97,78.03,0.0,66.18,25.15,7.44,6.3,97,85.1,32.3,10.3,6.3,0.0,0.0,0.691,0.256,1.0,0.0,panchina,False,False,,False,2.0,2.0,2026-09-09T13:29:56.628602+00:00
2379,2026-27,Rabiot,C,C;T,MILAN,23,22,1,145,False,72.18,7.0,191.0,20.0,560.0,60.71,72.17,46.26,59.24,22.51,6.6,6.12,123,64.7,24.6,4.0,2.6,0.0,0.0,0.451,0.245,5.2,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7126,2026-27,Baturina,C,T,COMO,20,19,1,105,False,62.05,32.0,191.0,93.0,560.0,58.29,49.39,41.16,23.03,8.75,7.2,6.31,27,35.5,13.5,3.5,1.5,0.0,0.0,0.599,0.199,0.0,0.0,titolare,True,False,,False,,2.0,2026-09-09T13:29:56.628602+00:00
7556,2026-27,Mora,C,T,ROMA,20,19,1,100,False,22.89,148.0,191.0,410.0,560.0,0.0,0.0,46.26,0.0,0.0,8.25,6.75,2,5.3,2.0,1.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5559,2026-27,Da Cunha,C,C;T,COMO,18,18,0,87,False,71.54,8.0,191.0,22.0,560.0,62.61,71.68,35.71,55.26,21.0,6.62,6.22,72,63.2,24.0,3.0,2.0,0.0,0.0,0.309,0.171,2.7,0.0,titolare,True,False,,False,1.0,,2026-09-09T13:29:56.628602+00:00
1870,2026-27,Barella,C,C,INTER,18,17,1,81,False,78.94,1.0,191.0,2.0,560.0,64.32,94.26,41.16,91.13,34.63,6.73,6.34,177,77.6,29.5,2.8,6.0,0.0,0.0,0.32,0.25,5.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
2766,2026-27,Zaniolo,C,T;A,UDINESE,18,18,0,80,False,65.54,23.0,191.0,61.0,560.0,53.16,62.53,39.8,50.18,19.07,6.31,6.07,90,47.4,18.0,2.0,1.4,0.0,0.0,0.374,0.203,5.2,0.6,panchina,False,True,"lesione muscolare al bicipite femorale della coscia destra, rientro dalla fine di settembre",False,3.0,1.0,2026-09-09T13:29:56.628602+00:00
4973,2026-27,McKennie,C,C;T,JUVENTUS,17,17,0,70,False,67.24,22.0,191.0,54.0,560.0,49.47,77.43,22.11,77.82,29.57,6.38,6.06,133,58.3,22.2,1.8,2.8,0.0,0.0,0.307,0.186,2.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2517,2026-27,De Bruyne,C,T,NAPOLI,17,15,2,108,False,59.08,42.0,191.0,111.0,560.0,55.18,43.5,48.98,15.66,5.95,7.42,6.34,19,25.0,9.5,3.0,1.5,0.0,0.0,0.474,0.221,0.5,0.0,panchina,False,False,,False,1.0,1.0,2026-09-09T13:29:56.628602+00:00
632,2026-27,Zaccagni,C,W;A,LAZIO,16,16,0,87,False,73.98,4.0,191.0,15.0,560.0,60.13,83.47,27.89,78.42,29.8,6.88,6.26,155,68.0,25.8,5.5,2.8,0.0,0.0,0.446,0.25,6.7,0.2,titolare,True,False,,False,1.0,2.0,2026-09-09T13:29:56.628602+00:00
6908,2026-27,Atta,C,C;T,FIORENTINA,15,17,-2,78,False,65.16,24.0,191.0,62.0,560.0,59.74,63.82,2.72,44.61,16.95,6.39,6.15,57,50.0,19.0,1.7,1.0,0.0,0.0,0.437,0.099,2.7,0.0,titolare,True,False,,False,,2.0,2026-09-09T13:29:56.628602+00:00
5119,2026-27,Samardzic,C,C;T,ATALANTA,13,12,1,44,False,64.59,25.0,191.0,68.0,560.0,47.95,69.42,41.16,67.97,25.83,6.54,6.09,129,56.6,21.5,3.0,1.5,0.0,0.0,0.364,0.231,1.3,0.0,titolare,True,False,,False,3.0,2.0,2026-09-09T13:29:56.628602+00:00
